DATE,DRAW,WINNING NUMBERS,winning_digit_1,winning_digit_2,winning_digit_3
1641772800.0,2.0,639.0,6.0,3.0,9.0
1641859200.0,0.0,946.0,9.0,4.0,6.0
1641859200.0,1.0,807.0,8.0,0.0,7.0
1641859200.0,2.0,328.0,3.0,2.0,8.0
1641945600.0,1.0,913.0,9.0,1.0,3.0
1641945600.0,0.0,663.0,6.0,6.0,3.0
1641945600.0,2.0,367.0,3.0,6.0,7.0
1642032000.0,2.0,621.0,6.0,2.0,1.0
1642032000.0,1.0,117.0,1.0,1.0,7.0
1642032000.0,0.0,503.0,5.0,0.0,3.0
1642118400.0,0.0,343.0,3.0,4.0,3.0
1642118400.0,2.0,372.0,3.0,7.0,2.0
1642118400.0,1.0,313.0,3.0,1.0,3.0
1642204800.0,2.0,380.0,3.0,8.0,0.0
1642204800.0,1.0,627.0,6.0,2.0,7.0
1642204800.0,0.0,685.0,6.0,8.0,5.0
1642291200.0,2.0,816.0,8.0,1.0,6.0
1642291200.0,1.0,673.0,6.0,7.0,3.0
1642291200.0,0.0,785.0,7.0,8.0,5.0
1642377600.0,2.0,293.0,2.0,9.0,3.0
1642377600.0,0.0,869.0,8.0,6.0,9.0
1642377600.0,1.0,905.0,9.0,0.0,5.0
1642464000.0,0.0,429.0,4.0,2.0,9.0
1642464000.0,1.0,590.0,5.0,9.0,0.0
1642464000.0,2.0,110.0,1.0,1.0,0.0
1642550400.0,0.0,124.0,1.0,2.0,4.0
1642550400.0,1.0,115.0,1.0,1.0,5.0
1642550400.0,2.0,753.0,7.0,5.0,3.0
1642636800.0,0.0,409.0,4.0,0.0,9.0
1642636800.0,1.0,619.0,6.0,1.0,9.0
1642636800.0,2.0,500.0,5.0,0.0,0.0
1642723200.0,2.0,798.0,7.0,9.0,8.0
1642723200.0,0.0,573.0,5.0,7.0,3.0
1642723200.0,1.0,889.0,8.0,8.0,9.0
1642809600.0,0.0,337.0,3.0,3.0,7.0
1642809600.0,1.0,134.0,1.0,3.0,4.0
1642809600.0,2.0,191.0,1.0,9.0,1.0
1642896000.0,0.0,873.0,8.0,7.0,3.0
1642896000.0,2.0,469.0,4.0,6.0,9.0
1642896000.0,1.0,28.0,0.0,2.0,8.0
1642982400.0,0.0,653.0,6.0,5.0,3.0
1642982400.0,1.0,198.0,1.0,9.0,8.0
1642982400.0,2.0,200.0,2.0,0.0,0.0
1643068800.0,0.0,135.0,1.0,3.0,5.0
1643068800.0,1.0,304.0,3.0,0.0,4.0
1643068800.0,2.0,102.0,1.0,0.0,2.0
1643155200.0,0.0,365.0,3.0,6.0,5.0
1643155200.0,1.0,504.0,5.0,0.0,4.0
1643155200.0,2.0,214.0,2.0,1.0,4.0
1643241600.0,1.0,796.0,7.0,9.0,6.0
1643241600.0,0.0,292.0,2.0,9.0,2.0
1643241600.0,2.0,382.0,3.0,8.0,2.0
1643328000.0,1.0,33.0,0.0,3.0,3.0
1643328000.0,2.0,948.0,9.0,4.0,8.0
1643328000.0,0.0,500.0,5.0,0.0,0.0
1643414400.0,2.0,20.0,0.0,2.0,0.0
1643414400.0,0.0,245.0,2.0,4.0,5.0
1643414400.0,1.0,780.0,7.0,8.0,0.0
1643500800.0,0.0,811.0,8.0,1.0,1.0
1643500800.0,1.0,835.0,8.0,3.0,5.0
1643500800.0,2.0,214.0,2.0,1.0,4.0
1643587200.0,0.0,925.0,9.0,2.0,5.0
1643587200.0,1.0,0.0,0.0,0.0,0.0
1643587200.0,2.0,180.0,1.0,8.0,0.0
1643673600.0,2.0,604.0,6.0,0.0,4.0
1643673600.0,0.0,625.0,6.0,2.0,5.0
1643673600.0,1.0,288.0,2.0,8.0,8.0
1643760000.0,0.0,375.0,3.0,7.0,5.0
1643760000.0,1.0,136.0,1.0,3.0,6.0
1643760000.0,2.0,805.0,8.0,0.0,5.0
1643846400.0,0.0,125.0,1.0,2.0,5.0
1643846400.0,1.0,564.0,5.0,6.0,4.0
1643846400.0,2.0,606.0,6.0,0.0,6.0
1643932800.0,0.0,272.0,2.0,7.0,2.0
1643932800.0,1.0,371.0,3.0,7.0,1.0
1643932800.0,2.0,176.0,1.0,7.0,6.0
1644019200.0,0.0,776.0,7.0,7.0,6.0
1644019200.0,1.0,900.0,9.0,0.0,0.0
1644019200.0,2.0,254.0,2.0,5.0,4.0
1644105600.0,1.0,228.0,2.0,2.0,8.0
1644105600.0,0.0,785.0,7.0,8.0,5.0
1644105600.0,2.0,415.0,4.0,1.0,5.0
1644192000.0,0.0,126.0,1.0,2.0,6.0
1644192000.0,1.0,745.0,7.0,4.0,5.0
1644192000.0,2.0,487.0,4.0,8.0,7.0
1644278400.0,2.0,235.0,2.0,3.0,5.0
1644278400.0,0.0,545.0,5.0,4.0,5.0
1644278400.0,1.0,479.0,4.0,7.0,9.0
1644364800.0,0.0,300.0,3.0,0.0,0.0
1644364800.0,1.0,590.0,5.0,9.0,0.0
1644364800.0,2.0,222.0,2.0,2.0,2.0
1644451200.0,0.0,567.0,5.0,6.0,7.0
1644451200.0,1.0,201.0,2.0,0.0,1.0
1644451200.0,2.0,509.0,5.0,0.0,9.0
1644537600.0,0.0,361.0,3.0,6.0,1.0
1644537600.0,1.0,26.0,0.0,2.0,6.0
1644537600.0,2.0,504.0,5.0,0.0,4.0
1644624000.0,0.0,200.0,2.0,0.0,0.0
1644624000.0,1.0,177.0,1.0,7.0,7.0
1644624000.0,2.0,723.0,7.0,2.0,3.0
1644710400.0,2.0,845.0,8.0,4.0,5.0
1644710400.0,0.0,784.0,7.0,8.0,4.0
1644710400.0,1.0,844.0,8.0,4.0,4.0
1644796800.0,0.0,494.0,4.0,9.0,4.0
1644796800.0,1.0,280.0,2.0,8.0,0.0
1644796800.0,2.0,126.0,1.0,2.0,6.0
1644883200.0,0.0,717.0,7.0,1.0,7.0
1644883200.0,1.0,235.0,2.0,3.0,5.0
1644883200.0,2.0,798.0,7.0,9.0,8.0
1644969600.0,1.0,685.0,6.0,8.0,5.0
1644969600.0,0.0,181.0,1.0,8.0,1.0
1644969600.0,2.0,27.0,0.0,2.0,7.0
1645056000.0,0.0,632.0,6.0,3.0,2.0
1645056000.0,1.0,916.0,9.0,1.0,6.0
1645056000.0,2.0,42.0,0.0,4.0,2.0
1645142400.0,2.0,886.0,8.0,8.0,6.0
1645142400.0,0.0,183.0,1.0,8.0,3.0
1645142400.0,1.0,866.0,8.0,6.0,6.0
1645228800.0,0.0,218.0,2.0,1.0,8.0
1645228800.0,1.0,583.0,5.0,8.0,3.0
1645228800.0,2.0,934.0,9.0,3.0,4.0
1645315200.0,0.0,198.0,1.0,9.0,8.0
1645315200.0,1.0,726.0,7.0,2.0,6.0
1645315200.0,2.0,339.0,3.0,3.0,9.0
1645401600.0,0.0,565.0,5.0,6.0,5.0
1645401600.0,1.0,24.0,0.0,2.0,4.0
1645401600.0,2.0,66.0,0.0,6.0,6.0
1645488000.0,2.0,247.0,2.0,4.0,7.0
1645488000.0,1.0,920.0,9.0,2.0,0.0
1645488000.0,0.0,408.0,4.0,0.0,8.0
1645574400.0,0.0,633.0,6.0,3.0,3.0
1645574400.0,2.0,875.0,8.0,7.0,5.0
1645574400.0,1.0,33.0,0.0,3.0,3.0
1645660800.0,2.0,742.0,7.0,4.0,2.0
1645660800.0,1.0,163.0,1.0,6.0,3.0
1645660800.0,0.0,333.0,3.0,3.0,3.0
1645747200.0,1.0,623.0,6.0,2.0,3.0
1645747200.0,0.0,38.0,0.0,3.0,8.0
1645747200.0,2.0,823.0,8.0,2.0,3.0
1645833600.0,1.0,934.0,9.0,3.0,4.0
1645833600.0,0.0,630.0,6.0,3.0,0.0
1645833600.0,2.0,796.0,7.0,9.0,6.0
1645920000.0,2.0,323.0,3.0,2.0,3.0
1645920000.0,1.0,753.0,7.0,5.0,3.0
1645920000.0,0.0,876.0,8.0,7.0,6.0
1646006400.0,2.0,625.0,6.0,2.0,5.0
1646006400.0,1.0,794.0,7.0,9.0,4.0
1646006400.0,0.0,766.0,7.0,6.0,6.0
1646092800.0,2.0,527.0,5.0,2.0,7.0
1646092800.0,1.0,399.0,3.0,9.0,9.0
1646092800.0,0.0,431.0,4.0,3.0,1.0
1646179200.0,2.0,946.0,9.0,4.0,6.0
1646179200.0,1.0,103.0,1.0,0.0,3.0
1646179200.0,0.0,639.0,6.0,3.0,9.0
1646265600.0,1.0,437.0,4.0,3.0,7.0
1646265600.0,0.0,968.0,9.0,6.0,8.0
1646265600.0,2.0,937.0,9.0,3.0,7.0
1646352000.0,1.0,212.0,2.0,1.0,2.0
1646352000.0,2.0,613.0,6.0,1.0,3.0
1646352000.0,0.0,177.0,1.0,7.0,7.0
1646438400.0,2.0,429.0,4.0,2.0,9.0
1646438400.0,1.0,846.0,8.0,4.0,6.0
1646438400.0,0.0,424.0,4.0,2.0,4.0
1646524800.0,2.0,307.0,3.0,0.0,7.0
1646524800.0,1.0,223.0,2.0,2.0,3.0
1646524800.0,0.0,917.0,9.0,1.0,7.0
1646611200.0,2.0,753.0,7.0,5.0,3.0
1646611200.0,1.0,595.0,5.0,9.0,5.0
1646611200.0,0.0,350.0,3.0,5.0,0.0
1646697600.0,1.0,736.0,7.0,3.0,6.0
1646697600.0,2.0,990.0,9.0,9.0,0.0
1646697600.0,0.0,91.0,0.0,9.0,1.0
1646784000.0,0.0,488.0,4.0,8.0,8.0
1646784000.0,1.0,90.0,0.0,9.0,0.0
1646784000.0,2.0,567.0,5.0,6.0,7.0
1646870400.0,0.0,501.0,5.0,0.0,1.0
1646870400.0,1.0,341.0,3.0,4.0,1.0
1646870400.0,2.0,834.0,8.0,3.0,4.0
1646956800.0,0.0,847.0,8.0,4.0,7.0
1646956800.0,1.0,979.0,9.0,7.0,9.0
1646956800.0,2.0,31.0,0.0,3.0,1.0
1647043200.0,0.0,904.0,9.0,0.0,4.0
1647043200.0,1.0,978.0,9.0,7.0,8.0
1647043200.0,2.0,643.0,6.0,4.0,3.0
1647129600.0,1.0,260.0,2.0,6.0,0.0
1647129600.0,2.0,16.0,0.0,1.0,6.0
1647129600.0,0.0,151.0,1.0,5.0,1.0
1647216000.0,1.0,36.0,0.0,3.0,6.0
1647216000.0,2.0,251.0,2.0,5.0,1.0
1647216000.0,0.0,356.0,3.0,5.0,6.0
1647302400.0,0.0,272.0,2.0,7.0,2.0
1647302400.0,1.0,327.0,3.0,2.0,7.0
1647302400.0,2.0,843.0,8.0,4.0,3.0
1647388800.0,0.0,354.0,3.0,5.0,4.0
1647388800.0,2.0,178.0,1.0,7.0,8.0
1647388800.0,1.0,614.0,6.0,1.0,4.0
1647475200.0,0.0,599.0,5.0,9.0,9.0
1647475200.0,1.0,271.0,2.0,7.0,1.0
1647475200.0,2.0,481.0,4.0,8.0,1.0
1647561600.0,0.0,30.0,0.0,3.0,0.0
1647561600.0,1.0,989.0,9.0,8.0,9.0
1647561600.0,2.0,97.0,0.0,9.0,7.0
1647648000.0,1.0,907.0,9.0,0.0,7.0
1647648000.0,2.0,544.0,5.0,4.0,4.0
1647648000.0,0.0,516.0,5.0,1.0,6.0
1647734400.0,0.0,123.0,1.0,2.0,3.0
1647734400.0,1.0,411.0,4.0,1.0,1.0
1647734400.0,2.0,290.0,2.0,9.0,0.0
1647820800.0,1.0,245.0,2.0,4.0,5.0
1647820800.0,0.0,954.0,9.0,5.0,4.0
1647820800.0,2.0,845.0,8.0,4.0,5.0
1647907200.0,0.0,882.0,8.0,8.0,2.0
1647907200.0,1.0,714.0,7.0,1.0,4.0
1647907200.0,2.0,974.0,9.0,7.0,4.0
1647993600.0,0.0,309.0,3.0,0.0,9.0
1647993600.0,1.0,292.0,2.0,9.0,2.0
1647993600.0,2.0,951.0,9.0,5.0,1.0
1648080000.0,1.0,650.0,6.0,5.0,0.0
1648080000.0,2.0,90.0,0.0,9.0,0.0
1648080000.0,0.0,22.0,0.0,2.0,2.0
1648166400.0,0.0,537.0,5.0,3.0,7.0
1648166400.0,1.0,255.0,2.0,5.0,5.0
1648166400.0,2.0,57.0,0.0,5.0,7.0
1648252800.0,1.0,293.0,2.0,9.0,3.0
1648252800.0,2.0,978.0,9.0,7.0,8.0
1648252800.0,0.0,882.0,8.0,8.0,2.0
1648339200.0,2.0,227.0,2.0,2.0,7.0
1648339200.0,1.0,277.0,2.0,7.0,7.0
1648339200.0,0.0,781.0,7.0,8.0,1.0
1648425600.0,2.0,117.0,1.0,1.0,7.0
1648425600.0,1.0,39.0,0.0,3.0,9.0
1648425600.0,0.0,418.0,4.0,1.0,8.0
1648512000.0,0.0,222.0,2.0,2.0,2.0
1648512000.0,1.0,573.0,5.0,7.0,3.0
1648512000.0,2.0,947.0,9.0,4.0,7.0
1648598400.0,2.0,692.0,6.0,9.0,2.0
1648598400.0,1.0,979.0,9.0,7.0,9.0
1648598400.0,0.0,772.0,7.0,7.0,2.0
1648684800.0,2.0,458.0,4.0,5.0,8.0
1648684800.0,1.0,766.0,7.0,6.0,6.0
1648684800.0,0.0,40.0,0.0,4.0,0.0
1648771200.0,1.0,65.0,0.0,6.0,5.0
1648771200.0,0.0,989.0,9.0,8.0,9.0
1648771200.0,2.0,626.0,6.0,2.0,6.0
1648857600.0,0.0,230.0,2.0,3.0,0.0
1648857600.0,1.0,946.0,9.0,4.0,6.0
1648857600.0,2.0,565.0,5.0,6.0,5.0
1648944000.0,1.0,312.0,3.0,1.0,2.0
1648944000.0,0.0,817.0,8.0,1.0,7.0
1648944000.0,2.0,794.0,7.0,9.0,4.0
1649030400.0,0.0,629.0,6.0,2.0,9.0
1649030400.0,1.0,74.0,0.0,7.0,4.0
1649030400.0,2.0,135.0,1.0,3.0,5.0
1649116800.0,2.0,922.0,9.0,2.0,2.0
1649116800.0,1.0,829.0,8.0,2.0,9.0
1649116800.0,0.0,33.0,0.0,3.0,3.0
1649203200.0,2.0,41.0,0.0,4.0,1.0
1649203200.0,0.0,248.0,2.0,4.0,8.0
1649203200.0,1.0,258.0,2.0,5.0,8.0
1649289600.0,0.0,263.0,2.0,6.0,3.0
1649289600.0,1.0,770.0,7.0,7.0,0.0
1649289600.0,2.0,296.0,2.0,9.0,6.0
1649376000.0,2.0,323.0,3.0,2.0,3.0
1649376000.0,0.0,610.0,6.0,1.0,0.0
1649376000.0,1.0,606.0,6.0,0.0,6.0
1649462400.0,0.0,3.0,0.0,0.0,3.0
1649462400.0,1.0,355.0,3.0,5.0,5.0
1649462400.0,2.0,637.0,6.0,3.0,7.0
1649548800.0,1.0,780.0,7.0,8.0,0.0
1649548800.0,0.0,908.0,9.0,0.0,8.0
1649548800.0,2.0,342.0,3.0,4.0,2.0
1649635200.0,2.0,880.0,8.0,8.0,0.0
1649635200.0,0.0,955.0,9.0,5.0,5.0
1649635200.0,1.0,628.0,6.0,2.0,8.0
1649721600.0,1.0,632.0,6.0,3.0,2.0
1649721600.0,0.0,557.0,5.0,5.0,7.0
1649721600.0,2.0,140.0,1.0,4.0,0.0
1649808000.0,0.0,66.0,0.0,6.0,6.0
1649808000.0,2.0,133.0,1.0,3.0,3.0
1649808000.0,1.0,980.0,9.0,8.0,0.0
1649894400.0,2.0,848.0,8.0,4.0,8.0
1649894400.0,1.0,77.0,0.0,7.0,7.0
1649894400.0,0.0,191.0,1.0,9.0,1.0
1649980800.0,2.0,645.0,6.0,4.0,5.0
1649980800.0,1.0,0.0,0.0,0.0,0.0
1649980800.0,0.0,523.0,5.0,2.0,3.0
1650067200.0,2.0,445.0,4.0,4.0,5.0
1650067200.0,1.0,747.0,7.0,4.0,7.0
1650067200.0,0.0,333.0,3.0,3.0,3.0
1650153600.0,1.0,246.0,2.0,4.0,6.0
1650153600.0,0.0,309.0,3.0,0.0,9.0
1650153600.0,2.0,552.0,5.0,5.0,2.0
1650240000.0,0.0,551.0,5.0,5.0,1.0
1650240000.0,1.0,113.0,1.0,1.0,3.0
1650240000.0,2.0,41.0,0.0,4.0,1.0
1650326400.0,0.0,800.0,8.0,0.0,0.0
1650326400.0,1.0,833.0,8.0,3.0,3.0
1650326400.0,2.0,907.0,9.0,0.0,7.0
1650412800.0,2.0,815.0,8.0,1.0,5.0
1650412800.0,0.0,194.0,1.0,9.0,4.0
1650412800.0,1.0,607.0,6.0,0.0,7.0
1650499200.0,0.0,98.0,0.0,9.0,8.0
1650499200.0,1.0,199.0,1.0,9.0,9.0
1650499200.0,2.0,24.0,0.0,2.0,4.0
1650585600.0,0.0,204.0,2.0,0.0,4.0
1650585600.0,2.0,770.0,7.0,7.0,0.0
1650585600.0,1.0,627.0,6.0,2.0,7.0
1650672000.0,0.0,736.0,7.0,3.0,6.0
1650672000.0,1.0,232.0,2.0,3.0,2.0
1650672000.0,2.0,14.0,0.0,1.0,4.0
1650758400.0,2.0,943.0,9.0,4.0,3.0
1650758400.0,0.0,754.0,7.0,5.0,4.0
1650758400.0,1.0,924.0,9.0,2.0,4.0
1650844800.0,0.0,77.0,0.0,7.0,7.0
1650844800.0,1.0,983.0,9.0,8.0,3.0
1650844800.0,2.0,807.0,8.0,0.0,7.0
1650931200.0,0.0,185.0,1.0,8.0,5.0
1650931200.0,1.0,499.0,4.0,9.0,9.0
1650931200.0,2.0,237.0,2.0,3.0,7.0
1651017600.0,2.0,766.0,7.0,6.0,6.0
1651017600.0,0.0,839.0,8.0,3.0,9.0
1651017600.0,1.0,220.0,2.0,2.0,0.0
1651104000.0,1.0,675.0,6.0,7.0,5.0
1651104000.0,0.0,817.0,8.0,1.0,7.0
1651104000.0,2.0,148.0,1.0,4.0,8.0
1651190400.0,2.0,234.0,2.0,3.0,4.0
1651190400.0,1.0,84.0,0.0,8.0,4.0
1651190400.0,0.0,744.0,7.0,4.0,4.0
1651276800.0,2.0,519.0,5.0,1.0,9.0
1651276800.0,1.0,61.0,0.0,6.0,1.0
1651276800.0,0.0,871.0,8.0,7.0,1.0
1651363200.0,1.0,412.0,4.0,1.0,2.0
1651363200.0,0.0,277.0,2.0,7.0,7.0
1651363200.0,2.0,585.0,5.0,8.0,5.0
1651449600.0,0.0,503.0,5.0,0.0,3.0
1651449600.0,2.0,355.0,3.0,5.0,5.0
1651449600.0,1.0,510.0,5.0,1.0,0.0
1651536000.0,1.0,450.0,4.0,5.0,0.0
1651536000.0,0.0,503.0,5.0,0.0,3.0
1651536000.0,2.0,675.0,6.0,7.0,5.0
1651622400.0,2.0,904.0,9.0,0.0,4.0
1651622400.0,1.0,15.0,0.0,1.0,5.0
1651622400.0,0.0,762.0,7.0,6.0,2.0
1651708800.0,1.0,512.0,5.0,1.0,2.0
1651708800.0,0.0,957.0,9.0,5.0,7.0
1651708800.0,2.0,784.0,7.0,8.0,4.0
1651795200.0,0.0,621.0,6.0,2.0,1.0
1651795200.0,1.0,632.0,6.0,3.0,2.0
1651795200.0,2.0,862.0,8.0,6.0,2.0
1651881600.0,0.0,961.0,9.0,6.0,1.0
1651881600.0,1.0,10.0,0.0,1.0,0.0
1651881600.0,2.0,635.0,6.0,3.0,5.0
1651968000.0,0.0,588.0,5.0,8.0,8.0
1651968000.0,1.0,584.0,5.0,8.0,4.0
1651968000.0,2.0,337.0,3.0,3.0,7.0
1652054400.0,0.0,38.0,0.0,3.0,8.0
1652054400.0,1.0,748.0,7.0,4.0,8.0
1652054400.0,2.0,818.0,8.0,1.0,8.0
1652140800.0,1.0,643.0,6.0,4.0,3.0
1652140800.0,2.0,689.0,6.0,8.0,9.0
1652140800.0,0.0,904.0,9.0,0.0,4.0
1652227200.0,0.0,396.0,3.0,9.0,6.0
1652227200.0,1.0,602.0,6.0,0.0,2.0
1652227200.0,2.0,522.0,5.0,2.0,2.0
1652313600.0,0.0,495.0,4.0,9.0,5.0
1652313600.0,1.0,620.0,6.0,2.0,0.0
1652313600.0,2.0,131.0,1.0,3.0,1.0
1652400000.0,0.0,158.0,1.0,5.0,8.0
1652400000.0,1.0,552.0,5.0,5.0,2.0
1652400000.0,2.0,45.0,0.0,4.0,5.0
1652486400.0,1.0,876.0,8.0,7.0,6.0
1652486400.0,2.0,304.0,3.0,0.0,4.0
1652486400.0,0.0,584.0,5.0,8.0,4.0
1652572800.0,0.0,401.0,4.0,0.0,1.0
1652572800.0,1.0,556.0,5.0,5.0,6.0
1652572800.0,2.0,771.0,7.0,7.0,1.0
1652659200.0,1.0,785.0,7.0,8.0,5.0
1652659200.0,0.0,246.0,2.0,4.0,6.0
1652659200.0,2.0,117.0,1.0,1.0,7.0
1652745600.0,0.0,107.0,1.0,0.0,7.0
1652745600.0,1.0,888.0,8.0,8.0,8.0
1652745600.0,2.0,684.0,6.0,8.0,4.0
1652832000.0,0.0,897.0,8.0,9.0,7.0
1652832000.0,1.0,665.0,6.0,6.0,5.0
1652832000.0,2.0,831.0,8.0,3.0,1.0
1652918400.0,2.0,424.0,4.0,2.0,4.0
1652918400.0,0.0,547.0,5.0,4.0,7.0
1652918400.0,1.0,189.0,1.0,8.0,9.0
1653004800.0,1.0,809.0,8.0,0.0,9.0
1653004800.0,2.0,405.0,4.0,0.0,5.0
1653004800.0,0.0,647.0,6.0,4.0,7.0
1653091200.0,0.0,841.0,8.0,4.0,1.0
1653091200.0,1.0,194.0,1.0,9.0,4.0
1653091200.0,2.0,788.0,7.0,8.0,8.0
1653177600.0,0.0,42.0,0.0,4.0,2.0
1653177600.0,1.0,306.0,3.0,0.0,6.0
1653177600.0,2.0,120.0,1.0,2.0,0.0
1653264000.0,0.0,98.0,0.0,9.0,8.0
1653264000.0,1.0,130.0,1.0,3.0,0.0
1653264000.0,2.0,243.0,2.0,4.0,3.0
1653350400.0,0.0,960.0,9.0,6.0,0.0
1653350400.0,1.0,704.0,7.0,0.0,4.0
1653350400.0,2.0,15.0,0.0,1.0,5.0
1653436800.0,0.0,970.0,9.0,7.0,0.0
1653436800.0,1.0,618.0,6.0,1.0,8.0
1653436800.0,2.0,291.0,2.0,9.0,1.0
1653523200.0,0.0,739.0,7.0,3.0,9.0
1653523200.0,1.0,739.0,7.0,3.0,9.0
1653523200.0,2.0,505.0,5.0,0.0,5.0
1653609600.0,0.0,52.0,0.0,5.0,2.0
1653609600.0,1.0,693.0,6.0,9.0,3.0
1653609600.0,2.0,411.0,4.0,1.0,1.0
1653696000.0,0.0,606.0,6.0,0.0,6.0
1653696000.0,1.0,861.0,8.0,6.0,1.0
1653696000.0,2.0,928.0,9.0,2.0,8.0
1653782400.0,1.0,118.0,1.0,1.0,8.0
1653782400.0,2.0,504.0,5.0,0.0,4.0
1653782400.0,0.0,769.0,7.0,6.0,9.0
1653868800.0,1.0,619.0,6.0,1.0,9.0
1653868800.0,0.0,268.0,2.0,6.0,8.0
1653868800.0,2.0,928.0,9.0,2.0,8.0
1653955200.0,0.0,500.0,5.0,0.0,0.0
1653955200.0,1.0,649.0,6.0,4.0,9.0
1653955200.0,2.0,698.0,6.0,9.0,8.0
1654041600.0,0.0,856.0,8.0,5.0,6.0
1654041600.0,1.0,632.0,6.0,3.0,2.0
1654041600.0,2.0,877.0,8.0,7.0,7.0
1654128000.0,2.0,497.0,4.0,9.0,7.0
1654128000.0,1.0,607.0,6.0,0.0,7.0
1654128000.0,0.0,9.0,0.0,0.0,9.0
1654214400.0,0.0,461.0,4.0,6.0,1.0
1654214400.0,1.0,39.0,0.0,3.0,9.0
1654214400.0,2.0,936.0,9.0,3.0,6.0
1654300800.0,0.0,242.0,2.0,4.0,2.0
1654300800.0,1.0,605.0,6.0,0.0,5.0
1654300800.0,2.0,368.0,3.0,6.0,8.0
1654387200.0,1.0,383.0,3.0,8.0,3.0
1654387200.0,0.0,410.0,4.0,1.0,0.0
1654387200.0,2.0,457.0,4.0,5.0,7.0
1654473600.0,2.0,815.0,8.0,1.0,5.0
1654473600.0,0.0,228.0,2.0,2.0,8.0
1654473600.0,1.0,837.0,8.0,3.0,7.0
1654560000.0,0.0,747.0,7.0,4.0,7.0
1654560000.0,1.0,537.0,5.0,3.0,7.0
1654560000.0,2.0,577.0,5.0,7.0,7.0
1654646400.0,2.0,417.0,4.0,1.0,7.0
1654646400.0,0.0,490.0,4.0,9.0,0.0
1654646400.0,1.0,141.0,1.0,4.0,1.0
1654732800.0,2.0,878.0,8.0,7.0,8.0
1654732800.0,1.0,436.0,4.0,3.0,6.0
1654732800.0,0.0,575.0,5.0,7.0,5.0
1654819200.0,0.0,853.0,8.0,5.0,3.0
1654819200.0,1.0,695.0,6.0,9.0,5.0
1654819200.0,2.0,920.0,9.0,2.0,0.0
1654905600.0,2.0,437.0,4.0,3.0,7.0
1654905600.0,0.0,912.0,9.0,1.0,2.0
1654905600.0,1.0,845.0,8.0,4.0,5.0
1654992000.0,2.0,496.0,4.0,9.0,6.0
1654992000.0,1.0,264.0,2.0,6.0,4.0
1654992000.0,0.0,331.0,3.0,3.0,1.0
1655078400.0,0.0,299.0,2.0,9.0,9.0
1655078400.0,1.0,147.0,1.0,4.0,7.0
1655078400.0,2.0,785.0,7.0,8.0,5.0
1655164800.0,0.0,867.0,8.0,6.0,7.0
1655164800.0,1.0,489.0,4.0,8.0,9.0
1655164800.0,2.0,863.0,8.0,6.0,3.0
1655251200.0,2.0,777.0,7.0,7.0,7.0
1655251200.0,1.0,493.0,4.0,9.0,3.0
1655251200.0,0.0,283.0,2.0,8.0,3.0
1655337600.0,0.0,968.0,9.0,6.0,8.0
1655337600.0,1.0,62.0,0.0,6.0,2.0
1655337600.0,2.0,343.0,3.0,4.0,3.0
1655424000.0,0.0,566.0,5.0,6.0,6.0
1655424000.0,1.0,707.0,7.0,0.0,7.0
1655424000.0,2.0,326.0,3.0,2.0,6.0
1655510400.0,1.0,483.0,4.0,8.0,3.0
1655510400.0,2.0,912.0,9.0,1.0,2.0
1655510400.0,0.0,459.0,4.0,5.0,9.0
1655596800.0,2.0,974.0,9.0,7.0,4.0
1655596800.0,0.0,997.0,9.0,9.0,7.0
1655596800.0,1.0,613.0,6.0,1.0,3.0
1655683200.0,0.0,523.0,5.0,2.0,3.0
1655683200.0,1.0,796.0,7.0,9.0,6.0
1655683200.0,2.0,987.0,9.0,8.0,7.0
1655769600.0,0.0,10.0,0.0,1.0,0.0
1655769600.0,1.0,728.0,7.0,2.0,8.0
1655769600.0,2.0,952.0,9.0,5.0,2.0
1655856000.0,0.0,244.0,2.0,4.0,4.0
1655856000.0,1.0,927.0,9.0,2.0,7.0
1655856000.0,2.0,807.0,8.0,0.0,7.0
1655942400.0,1.0,8.0,0.0,0.0,8.0
1655942400.0,2.0,928.0,9.0,2.0,8.0
1655942400.0,0.0,534.0,5.0,3.0,4.0
1656028800.0,0.0,747.0,7.0,4.0,7.0
1656028800.0,1.0,414.0,4.0,1.0,4.0
1656028800.0,2.0,989.0,9.0,8.0,9.0
1656115200.0,0.0,845.0,8.0,4.0,5.0
1656115200.0,1.0,880.0,8.0,8.0,0.0
1656115200.0,2.0,905.0,9.0,0.0,5.0
1656201600.0,0.0,288.0,2.0,8.0,8.0
1656201600.0,1.0,411.0,4.0,1.0,1.0
1656201600.0,2.0,761.0,7.0,6.0,1.0
1656288000.0,2.0,507.0,5.0,0.0,7.0
1656288000.0,0.0,520.0,5.0,2.0,0.0
1656288000.0,1.0,918.0,9.0,1.0,8.0
1656374400.0,1.0,816.0,8.0,1.0,6.0
1656374400.0,2.0,753.0,7.0,5.0,3.0
1656374400.0,0.0,452.0,4.0,5.0,2.0
1656460800.0,0.0,977.0,9.0,7.0,7.0
1656460800.0,1.0,574.0,5.0,7.0,4.0
1656460800.0,2.0,726.0,7.0,2.0,6.0
1656547200.0,0.0,840.0,8.0,4.0,0.0
1656547200.0,1.0,880.0,8.0,8.0,0.0
1656547200.0,2.0,604.0,6.0,0.0,4.0
1656633600.0,0.0,119.0,1.0,1.0,9.0
1656633600.0,1.0,606.0,6.0,0.0,6.0
