DATE,DRAW,WINNING NUMBERS,winning_digit_1,winning_digit_2,winning_digit_3,winning_number_lag_1,winning_number_lag_2,winning_number_lag_3,winning_number_lag_4,winning_number_lag_5,winning_number_lag_6,winning_number_lag_7,winning_number_lag_8,winning_number_lag_9,winning_number_lag_10,winning_digit_1_lag_1,winning_digit_2_lag_1,winning_digit_3_lag_1,winning_digit_1_lag_2,winning_digit_2_lag_2,winning_digit_3_lag_2,winning_digit_1_lag_3,winning_digit_2_lag_3,winning_digit_3_lag_3,winning_digit_1_lag_4,winning_digit_2_lag_4,winning_digit_3_lag_4,winning_digit_1_lag_5,winning_digit_2_lag_5,winning_digit_3_lag_5,winning_digit_1_lag_6,winning_digit_2_lag_6,winning_digit_3_lag_6,winning_digit_1_lag_7,winning_digit_2_lag_7,winning_digit_3_lag_7,winning_digit_1_lag_8,winning_digit_2_lag_8,winning_digit_3_lag_8,winning_digit_1_lag_9,winning_digit_2_lag_9,winning_digit_3_lag_9,winning_digit_1_lag_10,winning_digit_2_lag_10,winning_digit_3_lag_10
1.6322688e+18,2.0,885.0,8.0,8.0,5.0,433.0,456.0,339.0,77.0,997.0,230.0,963.0,149.0,847.0,921.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0,0.0,7.0,7.0,9.0,9.0,7.0,2.0,3.0,0.0,9.0,6.0,3.0,1.0,4.0,9.0,8.0,4.0,7.0,9.0,2.0,1.0
1.6322688e+18,1.0,206.0,2.0,0.0,6.0,885.0,433.0,456.0,339.0,77.0,997.0,230.0,963.0,149.0,847.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0,0.0,7.0,7.0,9.0,9.0,7.0,2.0,3.0,0.0,9.0,6.0,3.0,1.0,4.0,9.0,8.0,4.0,7.0
1.6322688e+18,0.0,960.0,9.0,6.0,0.0,206.0,885.0,433.0,456.0,339.0,77.0,997.0,230.0,963.0,149.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0,0.0,7.0,7.0,9.0,9.0,7.0,2.0,3.0,0.0,9.0,6.0,3.0,1.0,4.0,9.0
1.6323552e+18,2.0,221.0,2.0,2.0,1.0,960.0,206.0,885.0,433.0,456.0,339.0,77.0,997.0,230.0,963.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0,0.0,7.0,7.0,9.0,9.0,7.0,2.0,3.0,0.0,9.0,6.0,3.0
1.6323552e+18,1.0,315.0,3.0,1.0,5.0,221.0,960.0,206.0,885.0,433.0,456.0,339.0,77.0,997.0,230.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0,0.0,7.0,7.0,9.0,9.0,7.0,2.0,3.0,0.0
1.6323552e+18,0.0,596.0,5.0,9.0,6.0,315.0,221.0,960.0,206.0,885.0,433.0,456.0,339.0,77.0,997.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0,0.0,7.0,7.0,9.0,9.0,7.0
1.6324416e+18,2.0,845.0,8.0,4.0,5.0,596.0,315.0,221.0,960.0,206.0,885.0,433.0,456.0,339.0,77.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0,0.0,7.0,7.0
1.6324416e+18,1.0,793.0,7.0,9.0,3.0,845.0,596.0,315.0,221.0,960.0,206.0,885.0,433.0,456.0,339.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0,3.0,3.0,9.0
1.6324416e+18,0.0,333.0,3.0,3.0,3.0,793.0,845.0,596.0,315.0,221.0,960.0,206.0,885.0,433.0,456.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0,4.0,5.0,6.0
1.632528e+18,2.0,339.0,3.0,3.0,9.0,333.0,793.0,845.0,596.0,315.0,221.0,960.0,206.0,885.0,433.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0,4.0,3.0,3.0
1.632528e+18,1.0,274.0,2.0,7.0,4.0,339.0,333.0,793.0,845.0,596.0,315.0,221.0,960.0,206.0,885.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0,8.0,8.0,5.0
1.632528e+18,0.0,729.0,7.0,2.0,9.0,274.0,339.0,333.0,793.0,845.0,596.0,315.0,221.0,960.0,206.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0,2.0,0.0,6.0
1.6326144e+18,2.0,234.0,2.0,3.0,4.0,729.0,274.0,339.0,333.0,793.0,845.0,596.0,315.0,221.0,960.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0,9.0,6.0,0.0
1.6326144e+18,1.0,356.0,3.0,5.0,6.0,234.0,729.0,274.0,339.0,333.0,793.0,845.0,596.0,315.0,221.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0,2.0,2.0,1.0
1.6326144e+18,0.0,20.0,0.0,2.0,0.0,356.0,234.0,729.0,274.0,339.0,333.0,793.0,845.0,596.0,315.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0,3.0,1.0,5.0
1.6327008e+18,2.0,561.0,5.0,6.0,1.0,20.0,356.0,234.0,729.0,274.0,339.0,333.0,793.0,845.0,596.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0,5.0,9.0,6.0
1.6327008e+18,1.0,133.0,1.0,3.0,3.0,561.0,20.0,356.0,234.0,729.0,274.0,339.0,333.0,793.0,845.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0,8.0,4.0,5.0
1.6327008e+18,0.0,171.0,1.0,7.0,1.0,133.0,561.0,20.0,356.0,234.0,729.0,274.0,339.0,333.0,793.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0,7.0,9.0,3.0
1.6327872e+18,2.0,454.0,4.0,5.0,4.0,171.0,133.0,561.0,20.0,356.0,234.0,729.0,274.0,339.0,333.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0,3.0,3.0,3.0
1.6327872e+18,1.0,695.0,6.0,9.0,5.0,454.0,171.0,133.0,561.0,20.0,356.0,234.0,729.0,274.0,339.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0,3.0,3.0,9.0
1.6327872e+18,0.0,122.0,1.0,2.0,2.0,695.0,454.0,171.0,133.0,561.0,20.0,356.0,234.0,729.0,274.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0,2.0,7.0,4.0
1.6328736e+18,2.0,77.0,0.0,7.0,7.0,122.0,695.0,454.0,171.0,133.0,561.0,20.0,356.0,234.0,729.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0,7.0,2.0,9.0
1.6328736e+18,1.0,178.0,1.0,7.0,8.0,77.0,122.0,695.0,454.0,171.0,133.0,561.0,20.0,356.0,234.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0,2.0,3.0,4.0
1.6328736e+18,0.0,285.0,2.0,8.0,5.0,178.0,77.0,122.0,695.0,454.0,171.0,133.0,561.0,20.0,356.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0,3.0,5.0,6.0
1.63296e+18,2.0,48.0,0.0,4.0,8.0,285.0,178.0,77.0,122.0,695.0,454.0,171.0,133.0,561.0,20.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0,0.0,2.0,0.0
1.63296e+18,1.0,7.0,0.0,0.0,7.0,48.0,285.0,178.0,77.0,122.0,695.0,454.0,171.0,133.0,561.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0,5.0,6.0,1.0
1.63296e+18,0.0,271.0,2.0,7.0,1.0,7.0,48.0,285.0,178.0,77.0,122.0,695.0,454.0,171.0,133.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0,1.0,3.0,3.0
1.6330464e+18,2.0,354.0,3.0,5.0,4.0,271.0,7.0,48.0,285.0,178.0,77.0,122.0,695.0,454.0,171.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0,1.0,7.0,1.0
1.6330464e+18,1.0,174.0,1.0,7.0,4.0,354.0,271.0,7.0,48.0,285.0,178.0,77.0,122.0,695.0,454.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0,4.0,5.0,4.0
1.6330464e+18,0.0,850.0,8.0,5.0,0.0,174.0,354.0,271.0,7.0,48.0,285.0,178.0,77.0,122.0,695.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0,6.0,9.0,5.0
1.6331328e+18,2.0,568.0,5.0,6.0,8.0,850.0,174.0,354.0,271.0,7.0,48.0,285.0,178.0,77.0,122.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0,1.0,2.0,2.0
1.6331328e+18,1.0,211.0,2.0,1.0,1.0,568.0,850.0,174.0,354.0,271.0,7.0,48.0,285.0,178.0,77.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0,0.0,7.0,7.0
1.6331328e+18,0.0,389.0,3.0,8.0,9.0,211.0,568.0,850.0,174.0,354.0,271.0,7.0,48.0,285.0,178.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0,1.0,7.0,8.0
1.6332192e+18,2.0,237.0,2.0,3.0,7.0,389.0,211.0,568.0,850.0,174.0,354.0,271.0,7.0,48.0,285.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0,2.0,8.0,5.0
1.6332192e+18,1.0,688.0,6.0,8.0,8.0,237.0,389.0,211.0,568.0,850.0,174.0,354.0,271.0,7.0,48.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,4.0,8.0
1.6332192e+18,0.0,406.0,4.0,0.0,6.0,688.0,237.0,389.0,211.0,568.0,850.0,174.0,354.0,271.0,7.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0,0.0,0.0,7.0
1.6333056e+18,2.0,119.0,1.0,1.0,9.0,406.0,688.0,237.0,389.0,211.0,568.0,850.0,174.0,354.0,271.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0,2.0,7.0,1.0
1.6333056e+18,1.0,855.0,8.0,5.0,5.0,119.0,406.0,688.0,237.0,389.0,211.0,568.0,850.0,174.0,354.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0,3.0,5.0,4.0
1.6333056e+18,0.0,920.0,9.0,2.0,0.0,855.0,119.0,406.0,688.0,237.0,389.0,211.0,568.0,850.0,174.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0,1.0,7.0,4.0
1.633392e+18,2.0,384.0,3.0,8.0,4.0,920.0,855.0,119.0,406.0,688.0,237.0,389.0,211.0,568.0,850.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0,8.0,5.0,0.0
1.633392e+18,1.0,140.0,1.0,4.0,0.0,384.0,920.0,855.0,119.0,406.0,688.0,237.0,389.0,211.0,568.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0,5.0,6.0,8.0
1.633392e+18,0.0,11.0,0.0,1.0,1.0,140.0,384.0,920.0,855.0,119.0,406.0,688.0,237.0,389.0,211.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0,2.0,1.0,1.0
1.6334784e+18,2.0,257.0,2.0,5.0,7.0,11.0,140.0,384.0,920.0,855.0,119.0,406.0,688.0,237.0,389.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0,3.0,8.0,9.0
1.6334784e+18,1.0,619.0,6.0,1.0,9.0,257.0,11.0,140.0,384.0,920.0,855.0,119.0,406.0,688.0,237.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0,2.0,3.0,7.0
1.6334784e+18,0.0,796.0,7.0,9.0,6.0,619.0,257.0,11.0,140.0,384.0,920.0,855.0,119.0,406.0,688.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0,6.0,8.0,8.0
1.6335648e+18,2.0,399.0,3.0,9.0,9.0,796.0,619.0,257.0,11.0,140.0,384.0,920.0,855.0,119.0,406.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0,4.0,0.0,6.0
1.6335648e+18,1.0,157.0,1.0,5.0,7.0,399.0,796.0,619.0,257.0,11.0,140.0,384.0,920.0,855.0,119.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0,1.0,1.0,9.0
1.6335648e+18,0.0,224.0,2.0,2.0,4.0,157.0,399.0,796.0,619.0,257.0,11.0,140.0,384.0,920.0,855.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0,8.0,5.0,5.0
1.6336512e+18,2.0,802.0,8.0,0.0,2.0,224.0,157.0,399.0,796.0,619.0,257.0,11.0,140.0,384.0,920.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0,9.0,2.0,0.0
1.6336512e+18,1.0,504.0,5.0,0.0,4.0,802.0,224.0,157.0,399.0,796.0,619.0,257.0,11.0,140.0,384.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,8.0,4.0
1.6336512e+18,0.0,380.0,3.0,8.0,0.0,504.0,802.0,224.0,157.0,399.0,796.0,619.0,257.0,11.0,140.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,0.0
1.6337376e+18,2.0,643.0,6.0,4.0,3.0,380.0,504.0,802.0,224.0,157.0,399.0,796.0,619.0,257.0,11.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0,0.0,1.0,1.0
1.6337376e+18,1.0,899.0,8.0,9.0,9.0,643.0,380.0,504.0,802.0,224.0,157.0,399.0,796.0,619.0,257.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0,2.0,5.0,7.0
1.6337376e+18,0.0,886.0,8.0,8.0,6.0,899.0,643.0,380.0,504.0,802.0,224.0,157.0,399.0,796.0,619.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0,6.0,1.0,9.0
1.633824e+18,2.0,356.0,3.0,5.0,6.0,886.0,899.0,643.0,380.0,504.0,802.0,224.0,157.0,399.0,796.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0,7.0,9.0,6.0
1.633824e+18,1.0,121.0,1.0,2.0,1.0,356.0,886.0,899.0,643.0,380.0,504.0,802.0,224.0,157.0,399.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0,3.0,9.0,9.0
1.633824e+18,0.0,639.0,6.0,3.0,9.0,121.0,356.0,886.0,899.0,643.0,380.0,504.0,802.0,224.0,157.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,1.0,5.0,7.0
1.6339104e+18,2.0,972.0,9.0,7.0,2.0,639.0,121.0,356.0,886.0,899.0,643.0,380.0,504.0,802.0,224.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0
1.6339104e+18,1.0,113.0,1.0,1.0,3.0,972.0,639.0,121.0,356.0,886.0,899.0,643.0,380.0,504.0,802.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,2.0
1.6339104e+18,0.0,988.0,9.0,8.0,8.0,113.0,972.0,639.0,121.0,356.0,886.0,899.0,643.0,380.0,504.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0
1.6339968e+18,2.0,271.0,2.0,7.0,1.0,988.0,113.0,972.0,639.0,121.0,356.0,886.0,899.0,643.0,380.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0,3.0,8.0,0.0
1.6339968e+18,1.0,986.0,9.0,8.0,6.0,271.0,988.0,113.0,972.0,639.0,121.0,356.0,886.0,899.0,643.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0,6.0,4.0,3.0
1.6339968e+18,0.0,872.0,8.0,7.0,2.0,986.0,271.0,988.0,113.0,972.0,639.0,121.0,356.0,886.0,899.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0,8.0,9.0,9.0
1.6340832e+18,2.0,921.0,9.0,2.0,1.0,872.0,986.0,271.0,988.0,113.0,972.0,639.0,121.0,356.0,886.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0,8.0,8.0,6.0
1.6340832e+18,1.0,286.0,2.0,8.0,6.0,921.0,872.0,986.0,271.0,988.0,113.0,972.0,639.0,121.0,356.0,9.0,2.0,1.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,3.0,5.0,6.0
1.6340832e+18,0.0,942.0,9.0,4.0,2.0,286.0,921.0,872.0,986.0,271.0,988.0,113.0,972.0,639.0,121.0,2.0,8.0,6.0,9.0,2.0,1.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0
1.6341696e+18,2.0,339.0,3.0,3.0,9.0,942.0,286.0,921.0,872.0,986.0,271.0,988.0,113.0,972.0,639.0,9.0,4.0,2.0,2.0,8.0,6.0,9.0,2.0,1.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0,6.0,3.0,9.0
1.6341696e+18,1.0,855.0,8.0,5.0,5.0,339.0,942.0,286.0,921.0,872.0,986.0,271.0,988.0,113.0,972.0,3.0,3.0,9.0,9.0,4.0,2.0,2.0,8.0,6.0,9.0,2.0,1.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0,9.0,7.0,2.0
1.6341696e+18,0.0,441.0,4.0,4.0,1.0,855.0,339.0,942.0,286.0,921.0,872.0,986.0,271.0,988.0,113.0,8.0,5.0,5.0,3.0,3.0,9.0,9.0,4.0,2.0,2.0,8.0,6.0,9.0,2.0,1.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0,1.0,1.0,3.0
1.634256e+18,2.0,635.0,6.0,3.0,5.0,441.0,855.0,339.0,942.0,286.0,921.0,872.0,986.0,271.0,988.0,4.0,4.0,1.0,8.0,5.0,5.0,3.0,3.0,9.0,9.0,4.0,2.0,2.0,8.0,6.0,9.0,2.0,1.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0,9.0,8.0,8.0
1.634256e+18,1.0,822.0,8.0,2.0,2.0,635.0,441.0,855.0,339.0,942.0,286.0,921.0,872.0,986.0,271.0,6.0,3.0,5.0,4.0,4.0,1.0,8.0,5.0,5.0,3.0,3.0,9.0,9.0,4.0,2.0,2.0,8.0,6.0,9.0,2.0,1.0,8.0,7.0,2.0,9.0,8.0,6.0,2.0,7.0,1.0
